X,Y,scalerank,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart,featureclass
165.506521606445,-21.3332366943359,"1","3",France,FR1,"1","2",Dependency,New Caledonia,NCL,"0",New Caledonia,NCL,"0",New Caledonia,NCL,"0",New Caledonia,New Caledonia,NCL,New Caledonia,,New C.,NC,New Caledonia,Nouvelle-Calédonie,Fr.,,New Caledonia,,"7","5","9","11","227436",3158,"-99","2009","-99",6. Developing region,2. High income: nonOECD,"-99",,NC,NCL,"540","540",NC,NCL,"-99",NCL,NCL,"-99","-99",Oceania,Oceania,Melanesia,East Asia & Pacific,"13","13","6","-99","-99",Admin-0 country
6.341848394439,15.3517251125738,"1","3",Niger,NER,"0","2",Sovereign country,Niger,NER,"0",Niger,NER,"0",Niger,NER,"0",Niger,Niger,NER,Niger,,Niger,NE,Republic of Niger,,,,Niger,,"4","5","3","13","15306252",10040,"-99","2001","-99",7. Least developed region,5. Low income,"-99",,NE,NER,"562","562",NE,NER,"-99",NER,NER,"-99","-99",Africa,Africa,Western Africa,Sub-Saharan Africa,"5","5","5","-99","1",Admin-0 country
167.9434296875,-29.05833203125,"5","5",Australia,AU1,"1","2",Dependency,Norfolk Island,NFK,"0",Norfolk Island,NFK,"0",Norfolk Island,NFK,"0",Norfolk Island,Norfolk Island,NFK,Norfolk Island,,Nfk. I.,NF,Territory of Norfolk Island,,Auz.,,Norfolk Island,,"1","2","2","7","2141",32.115,"-99","-99","-99",6. Developing region,4. Lower middle income,"-99",,NF,NFK,"574","574","-99","-99","-99",NFK,NFK,"-99","-99",Oceania,Oceania,Australia and New Zealand,East Asia & Pacific,"14","14","7","-99","-99",Admin-0 country
7.74521153792138,8.61973710959445,"1","2",Nigeria,NGA,"0","2",Sovereign country,Nigeria,NGA,"0",Nigeria,NGA,"0",Nigeria,NGA,"0",Nigeria,Nigeria,NGA,Nigeria,,Nigeria,NG,Federal Republic of Nigeria,,,,Nigeria,,"3","2","5","2","149229090",335400,"-99","2006","-99",5. Emerging region: G20,4. Lower middle income,"-99",,NG,NGA,"566","566",NG,NGA,"-99",NGA,NGA,"-99","-99",Africa,Africa,Western Africa,Sub-Saharan Africa,"7","7","7","-99","1",Admin-0 country
-84.828087025,13.0645599888393,"1","5",Nicaragua,NIC,"0","2",Sovereign country,Nicaragua,NIC,"0",Nicaragua,NIC,"0",Nicaragua,NIC,"0",Nicaragua,Nicaragua,NIC,Nicaragua,,Nic.,NI,Republic of Nicaragua,,,,Nicaragua,,"1","4","1","9","5891199",16790,"-99","2005","-99",6. Developing region,4. Lower middle income,"-99",,NI,NIC,"558","558",NI,NIC,"-99",NIC,NIC,"-99","-99",North America,Americas,Central America,Latin America & Caribbean,"9","9","4","-99","1",Admin-0 country
-169.864760044643,-19.0373186383929,"3","4",New Zealand,NZ1,"1","2",Dependency,Niue,NIU,"0",Niue,NIU,"0",Niue,NIU,"0",Niue,Niue,NIU,Niue,,Niue,NU,,,Assoc. with N.Z.,,Niue,,"3","3","4","4","1398",10.01,"-99","-99","-99",6. Developing region,3. Upper middle income,"-99",,NU,NIU,"570","570","-99","-99","-99",NIU,NIU,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"4","4","4","3","-99",Admin-0 country
5.58319763183597,51.8188195488281,"1","5",Netherlands,NL1,"1","2",Country,Netherlands,NLD,"0",Netherlands,NLD,"0",Netherlands,NLD,"0",Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,"4","2","2","9","16715999",672000,"-99","2011","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,NL,NLD,"528","528",NL,NLD,"-99",NLD,NLD,"-99","-99",Europe,Europe,Western Europe,Europe & Central Asia,"11","11","5","-99","1",Admin-0 country
15.099887980394,65.2458784584277,"1","3",Norway,NOR,"0","2",Sovereign country,Norway,NOR,"0",Norway,NOR,"0",Norway,NOR,"0",Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,"5","3","8","12","4676305",276400,"-99","2001","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,NO,NOR,"578","578",NO,NOR,"-99",NOR,NOR,"-99","-99",Europe,Europe,Northern Europe,Europe & Central Asia,"6","6","4","-99","1",Admin-0 country
84.30331788324,28.0980050917289,"1","3",Nepal,NPL,"0","2",Sovereign country,Nepal,NPL,"0",Nepal,NPL,"0",Nepal,NPL,"0",Nepal,Nepal,NPL,Nepal,,Nepal,NP,Nepal,,,,Nepal,,"2","2","3","12","28563377",31080,"-99","2001","-99",7. Least developed region,5. Low income,"-99",,NP,NPL,"524","524",NP,NPL,"-99",NPL,NPL,"-99","-99",Asia,Asia,Southern Asia,South Asia,"5","5","5","-99","1",Admin-0 country
166.93271484375,-0.517578125,"3","6",Nauru,NRU,"0","2",Sovereign country,Nauru,NRU,"0",Nauru,NRU,"0",Nauru,NRU,"0",Nauru,Nauru,NRU,Nauru,,Nauru,NR,Republic of Nauru,,,,Nauru,,"3","7","6","9","14019",60,"-99","-99","-99",6. Developing region,4. Lower middle income,"-99",,NR,NRU,"520","520","-99","-99","-99",NRU,NRU,"-99","-99",Oceania,Oceania,Micronesia,East Asia & Pacific,"5","5","5","3","1",Admin-0 country
170.771311389319,-43.6586520863971,"1","2",New Zealand,NZ1,"1","2",Country,New Zealand,NZL,"0",New Zealand,NZL,"0",New Zealand,NZL,"0",New Zealand,New Zealand,NZL,New Zealand,,N.Z.,NZ,New Zealand,,,,New Zealand,,"3","3","4","4","4213418",116700,"-99","2006","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,NZ,NZL,"554","554",NZ,NZL,"-99",NZL,NZL,"-99","-99",Oceania,Oceania,Australia and New Zealand,East Asia & Pacific,"11","11","4","-99","1",Admin-0 country
55.8368860654837,21.1212274501413,"1","4",Oman,OMN,"0","2",Sovereign country,Oman,OMN,"0",Oman,OMN,"0",Oman,OMN,"0",Oman,Oman,OMN,Oman,,Oman,OM,Sultanate of Oman,,,,Oman,,"1","4","1","6","3418085",66980,"-99","2010","-99",6. Developing region,2. High income: nonOECD,"-99",,OM,OMN,"512","512",OM,OMN,"-99",OMN,OMN,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"4","4","4","-99","1",Admin-0 country
69.7918304550439,30.1658521792763,"1","2",Pakistan,PAK,"0","2",Sovereign country,Pakistan,PAK,"0",Pakistan,PAK,"0",Pakistan,PAK,"0",Pakistan,Pakistan,PAK,Pakistan,,Pak.,PK,Islamic Republic of Pakistan,,,,Pakistan,,"2","2","3","11","176242949",427300,"-99","1998","-99",5. Emerging region: G20,4. Lower middle income,"-99",,PK,PAK,"586","586",PK,PAK,"-99",PAK,PAK,"-99","-99",Asia,Asia,Southern Asia,South Asia,"8","8","4","-99","1",Admin-0 country
-80.1974374384014,8.49529019869292,"1","4",Panama,PAN,"0","2",Sovereign country,Panama,PAN,"0",Panama,PAN,"0",Panama,PAN,"0",Panama,Panama,PAN,Panama,,Pan.,PA,Republic of Panama,,,,Panama,,"4","4","6","3","3360474",38830,"-99","2010","-99",6. Developing region,3. Upper middle income,"-99",,PA,PAN,"591","591",PA,PAN,"-99",PAN,PAN,"-99","-99",North America,Americas,Central America,Latin America & Caribbean,"6","6","4","-99","1",Admin-0 country
-128.315960693359,-24.3677612304688,"3","4",United Kingdom,GB1,"1","2",Dependency,Pitcairn Islands,PCN,"0",Pitcairn Islands,PCN,"0",Pitcairn Islands,PCN,"0",Pitcairn Is.,Pitcairn Islands,PCN,Pitcairn Is.,,Pit. Is.,PN,"Pitcairn, Henderson, Ducie and Oeno Islands",,U.K.,,Pitcairn Islands,,"6","6","6","3","48",0.72,"-99","-99","-99",7. Least developed region,5. Low income,"-99",,PN,PCN,"612","612","-99","-99","-99",PCN,PCN,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"12","16","8","-99","-99",Admin-0 country
-73.9821952560322,-7.45118150775936,"1","2",Peru,PER,"0","2",Sovereign country,Peru,PER,"0",Peru,PER,"0",Peru,PER,"0",Peru,Peru,PER,Peru,,Peru,PE,Republic of Peru,,,,Peru,,"4","4","4","11","29546963",247300,"-99","2007","-99",5. Emerging region: G20,3. Upper middle income,"-99",,PE,PER,"604","604",PE,PER,"-99",PER,PER,"-99","-99",South America,Americas,South America,Latin America & Caribbean,"4","4","4","-99","1",Admin-0 country
121.865971991356,15.0647178144947,"1","2",Philippines,PHL,"0","2",Sovereign country,Philippines,PHL,"0",Philippines,PHL,"0",Philippines,PHL,"0",Philippines,Philippines,PHL,Philippines,,Phil.,PH,Republic of the Philippines,,,,Philippines,,"3","2","2","8","97976603",317500,"-99","2010","-99",5. Emerging region: G20,4. Lower middle income,"-99",,PH,PHL,"608","608",PH,PHL,"-99",PHL,PHL,"-99","-99",Asia,Asia,South-Eastern Asia,East Asia & Pacific,"11","11","5","-99","1",Admin-0 country
134.587100497159,7.53216885653408,"1","6",Palau,PLW,"0","2",Sovereign country,Palau,PLW,"0",Palau,PLW,"0",Palau,PLW,"0",Palau,Palau,PLW,Palau,,Palau,PW,Republic of Palau,,,,Palau,,"2","5","1","12","20796",164,"-99","2010","-99",6. Developing region,3. Upper middle income,"-99",,PW,PLW,"585","585",PW,PLW,"-99",PLW,PLW,"-99","-99",Oceania,Oceania,Micronesia,East Asia & Pacific,"5","5","5","2","1",Admin-0 country
145.361068359375,-7.61726785364583,"1","2",Papua New Guinea,PNG,"0","2",Sovereign country,Papua New Guinea,PNG,"0",Papua New Guinea,PNG,"1",Papua New Guinea,PN1,"0",Papua New Guinea,Papua New Guinea,PN1,Papua New Guinea,,P.N.G.,PG,Independent State of Papua New Guinea,,,,Papua New Guinea,,"4","2","3","1","6057263",13210,"-99","2000","-99",6. Developing region,4. Lower middle income,"-99",,PG,PNG,"598","598",PG,PNG,"-99",PNG,PNG,"-99","-99",Oceania,Oceania,Melanesia,East Asia & Pacific,"16","16","6","-99","1",Admin-0 country
19.0848716517857,51.4002979290675,"1","3",Poland,POL,"0","2",Sovereign country,Poland,POL,"0",Poland,POL,"0",Poland,POL,"0",Poland,Poland,POL,Poland,,Pol.,PL,Republic of Poland,,,,Poland,,"3","7","1","2","38482919",667900,"-99","2011","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,PL,POL,"616","616",PL,POL,"-99",POL,POL,"-99","-99",Europe,Europe,Eastern Europe,Europe & Central Asia,"6","6","4","-99","1",Admin-0 country
-66.5226915253906,18.2175158691406,"1","5",United States of America,US1,"1","2",Dependency,Puerto Rico,PRI,"0",Puerto Rico,PRI,"0",Puerto Rico,PRI,"0",Puerto Rico,Puerto Rico,PRI,Puerto Rico,,P.R.,PR,Commonwealth of Puerto Rico,,Commonwealth of U.S.A.,,Puerto Rico,,"4","5","1","1","3971020",70230,"-99","2010","-99",6. Developing region,2. High income: nonOECD,"-99",,PR,PRI,"630","630",PR,PRI,"-99",PRI,PRI,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"11","11","4","-99","-99",Admin-0 country
127.40072734375,40.4167689453125,"1","3",North Korea,PRK,"0","2",Sovereign country,North Korea,PRK,"0",North Korea,PRK,"0",North Korea,PRK,"0",Dem. Rep. Korea,Dem. Rep. Korea,PRK,Dem. Rep. Korea,,N.K.,KP,Democratic People's Republic of Korea,,,,"Korea, Dem. Rep.",,"3","5","3","9","22665345",40000,"-99","2009","-99",7. Least developed region,5. Low income,"-99",,KP,PRK,"408","408",KP,PRK,"-99",PRK,PRK,"-99","-99",Asia,Asia,Eastern Asia,East Asia & Pacific,"15","15","4","-99","1",Admin-0 country
-7.88963444890199,39.9457118348818,"1","2",Portugal,PRT,"0","2",Sovereign country,Portugal,PRT,"0",Portugal,PRT,"1",Portugal,PR1,"0",Portugal,Portugal,PR1,Portugal,,Port.,P,Portuguese Republic,,,,Portugal,,"1","7","1","4","10707924",208627,"-99","2011","0",2. Developed region: nonG7,1. High income: OECD,"-99",,PT,PRT,"620","620",PT,PRT,"-99",PRT,PRT,"-99","-99",Europe,Europe,Southern Europe,Europe & Central Asia,"8","8","5","-99","1",Admin-0 country
-57.5806228637695,-23.7517467498779,"1","4",Paraguay,PRY,"0","2",Sovereign country,Paraguay,PRY,"0",Paraguay,PRY,"0",Paraguay,PRY,"0",Paraguay,Paraguay,PRY,Paraguay,,Para.,PY,Republic of Paraguay,,,,Paraguay,,"6","3","6","2","6995655",28890,"-99","2002","-99",5. Emerging region: G20,4. Lower middle income,"-99",,PY,PRY,"600","600",PY,PRY,"-99",PRY,PRY,"-99","-99",South America,Americas,South America,Latin America & Caribbean,"8","8","5","-99","1",Admin-0 country
35.1856996193911,31.9178798577725,"1","5",Israel,ISR,"1","2",Disputed,Palestine,PSX,"0",Palestine,PSX,"0",Palestine,PSX,"0",Palestine,Palestine,PSX,Palestine,,Pal.,PAL,West Bank and Gaza,,Partial self-admin.,Partial self-admin.,Palestine (West Bank and Gaza),,"3","2","5","8","4119083",11950.77,"-99","2007","-99",6. Developing region,4. Lower middle income,"-99",,PS,PSE,"275","275",GZ,WBG,"-99",PSE,PSX,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"9","9","4","-99","-99",Admin-0 country
-149.3916796875,-17.6876497395833,"3","4",France,FR1,"1","2",Dependency,French Polynesia,PYF,"0",French Polynesia,PYF,"0",French Polynesia,PYF,"0",Fr. Polynesia,French Polynesia,PYF,Fr. Polynesia,,Fr. Poly.,PF,French Polynesia,,Fr.,,French Polynesia,,"7","5","9","11","287032",4718,"-99","2007","-99",6. Developing region,2. High income: nonOECD,"-99",,PF,PYF,"258","258",PF,PYF,"-99",PYF,PYF,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"13","16","9","2","-99",Admin-0 country
51.1910955255682,25.2172466856061,"1","5",Qatar,QAT,"0","2",Sovereign country,Qatar,QAT,"0",Qatar,QAT,"0",Qatar,QAT,"0",Qatar,Qatar,QAT,Qatar,,Qatar,QA,State of Qatar,,,,Qatar,,"3","6","2","4","833285",91330,"-99","2010","-99",6. Developing region,2. High income: nonOECD,"-99",,QA,QAT,"634","634",QA,QAT,"-99",QAT,QAT,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"5","5","5","-99","1",Admin-0 country
24.5157201522436,45.8460924979968,"1","3",Romania,ROU,"0","2",Sovereign country,Romania,ROU,"0",Romania,ROU,"0",Romania,ROU,"0",Romania,Romania,ROU,Romania,,Rom.,RO,Romania,,,,Romania,,"1","4","3","13","22215421",271400,"-99","2011","-99",2. Developed region: nonG7,3. Upper middle income,"-99",,RO,ROU,"642","642",RO,ROM,"-99",ROU,ROU,"-99","-99",Europe,Europe,Eastern Europe,Europe & Central Asia,"7","7","4","-99","1",Admin-0 country
94.0632184160426,59.6406679957767,"1","2",Russia,RUS,"0","2",Sovereign country,Russia,RUS,"0",Russia,RUS,"0",Russia,RUS,"0",Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,"2","5","7","7","140041247",2266000,"-99","2010","-99",3. Emerging region: BRIC,3. Upper middle income,"-99",,RU,RUS,"643","643",RU,RUS,"-99",RUS,RUS,"-99","-99",Europe,Europe,Eastern Europe,Europe & Central Asia,"6","18","4","-99","1",Admin-0 country
29.9163955316311,-2.01336580602135,"1","3",Rwanda,RWA,"0","2",Sovereign country,Rwanda,RWA,"0",Rwanda,RWA,"0",Rwanda,RWA,"0",Rwanda,Rwanda,RWA,Rwanda,,Rwa.,RW,Republic of Rwanda,,,,Rwanda,,"5","2","3","10","10473282",9706,"-99","2002","-99",7. Least developed region,5. Low income,"-99",,RW,RWA,"646","646",RW,RWA,"-99",RWA,RWA,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"6","6","4","-99","1",Admin-0 country
-12.3913591132127,24.416734554893,"1","7",Western Sahara,SAH,"0","2",Indeterminate,Western Sahara,SAH,"0",Western Sahara,SAH,"0",Western Sahara,SAH,"1",W. Sahara,Western Sahara,B28,W. Sahara,,W. Sah.,WS,Sahrawi Arab Democratic Republic,,Self admin.,"Self admin.; Claimed by Morocco",Western Sahara,,"4","7","4","4","-99",-99,"-99","-99","-99",7. Least developed region,5. Low income,"-99",,EH,ESH,"732","732","-99","-99","-99",MAR,SAH,"-99","-99",Africa,Africa,Northern Africa,Middle East & North Africa,"9","14","7","-99","1",Admin-0 country
45.5242500403747,23.44964140948,"1","2",Saudi Arabia,SAU,"0","2",Sovereign country,Saudi Arabia,SAU,"0",Saudi Arabia,SAU,"0",Saudi Arabia,SAU,"0",Saudi Arabia,Saudi Arabia,SAU,Saudi Arabia,,Saud.,SA,Kingdom of Saudi Arabia,,,,Saudi Arabia,,"6","1","6","7","28686633",576500,"-99","2010","-99",2. Developed region: nonG7,2. High income: nonOECD,"-99",,SA,SAU,"682","682",SA,SAU,"-99",SAU,SAU,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"12","12","5","-99","1",Admin-0 country
30.1164374215262,13.9534532484654,"1","3",Sudan,SDN,"0","2",Sovereign country,Sudan,SDN,"0",Sudan,SDN,"0",Sudan,SDN,"0",Sudan,Sudan,SDN,Sudan,,Sudan,SD,Republic of the Sudan,,,,Sudan,,"2","6","4","1","25946220",88080,"-99","2008","-99",6. Developing region,4. Lower middle income,"-99",,SD,SDN,"729","729",SD,SDN,"-99",SDN,SDN,"-99","-99",Africa,Africa,Northern Africa,Sub-Saharan Africa,"5","5","5","-99","1",Admin-0 country
30.3265153144113,7.92174880805619,"1","3",South Sudan,SDS,"0","2",Sovereign country,South Sudan,SDS,"0",South Sudan,SDS,"0",South Sudan,SDS,"0",S. Sudan,South Sudan,SDS,S. Sudan,,S. Sud.,SS,Republic of South Sudan,,,,South Sudan,,"1","3","3","5","10625176",13227,"-99","2008","-99",7. Least developed region,5. Low income,"-99",,SS,SSD,"728","728",SS,SSD,"-99",SSD,SDS,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"8","11","7","-99","1",Admin-0 country
-14.3893691890496,14.0300280862603,"1","3",Senegal,SEN,"0","2",Sovereign country,Senegal,SEN,"0",Senegal,SEN,"0",Senegal,SEN,"0",Senegal,Senegal,SEN,Senegal,,Sen.,SN,Republic of Senegal,,,,Senegal,,"2","6","5","5","13711597",21980,"-99","2002","-99",7. Least developed region,4. Lower middle income,"-99",,SN,SEN,"686","686",SN,SEN,"-99",SEN,SEN,"-99","-99",Africa,Africa,Western Africa,Sub-Saharan Africa,"7","7","4","-99","1",Admin-0 country
103.853662109375,1.37078857421875,"3","6",Singapore,SGP,"0","2",Sovereign country,Singapore,SGP,"0",Singapore,SGP,"0",Singapore,SGP,"0",Singapore,Singapore,SGP,Singapore,,Sing.,SG,Republic of Singapore,,,,Singapore,,"5","3","7","3","4657542",237300,"-99","2010","-99",6. Developing region,2. High income: nonOECD,"-99",,SG,SGP,"702","702",SG,SGP,"-99",SGP,SGP,"-99","-99",Asia,Asia,South-Eastern Asia,East Asia & Pacific,"9","9","5","3","1",Admin-0 country
-36.7153364597801,-54.3415057146991,"3","4",United Kingdom,GB1,"1","2",Dependency,South Georgia and South Sandwich Islands,SGS,"0",South Georgia and South Sandwich Islands,SGS,"0",South Georgia and South Sandwich Islands,SGS,"0",S. Geo. and S. Sandw. Is.,South Georgia and South Sandwich Islands,SGS,S. Geo. and S. Sandw. Is.,,S.G. S.S. Is.,GS,South Georgia and South Sandwich Islands,,U.K.,,South Georgia and the Islands,,"6","6","6","3","30",0.3,"-99","-99","-99",7. Least developed region,5. Low income,"-99",,GS,SGS,"239","-099","-99","-99","-99",SGS,SGS,"-99","-99",Seven seas (open ocean),Seven seas (open ocean),Seven seas (open ocean),Antarctica,"25","40","13","3","-99",Admin-0 country
-5.71329752604165,-15.958056640625,"3","6",United Kingdom,GB1,"1","2",Dependency,Saint Helena,SHN,"0",Saint Helena,SHN,"0",Saint Helena,SHN,"0",Saint Helena,Saint Helena,SHN,Saint Helena,,St.H.,SH,,,U.K.,,St. Helena,,"6","6","6","3","7637",18,"-99","-99","-99",6. Developing region,4. Lower middle income,"-99",,SH,SHN,"654","654","-99","-99","-99",SHN,SHN,"-99","-99",Seven seas (open ocean),Africa,Western Africa,Sub-Saharan Africa,"12","12","5","-99","-99",Admin-0 country
160.182125,-9.63246874999999,"1","3",Solomon Islands,SLB,"0","2",Sovereign country,Solomon Islands,SLB,"0",Solomon Islands,SLB,"0",Solomon Islands,SLB,"0",Solomon Is.,Solomon Islands,SLB,Solomon Is.,,S. Is.,SB,,,,,Solomon Islands,,"1","4","1","6","595613",1078,"-99","2009","-99",7. Least developed region,4. Lower middle income,"-99",,SB,SLB,"090","090",SB,SLB,"-99",SLB,SLB,"-99","-99",Oceania,Oceania,Melanesia,East Asia & Pacific,"11","15","6","-99","1",Admin-0 country
-11.8826804517663,8.6273781419837,"1","4",Sierra Leone,SLE,"0","2",Sovereign country,Sierra Leone,SLE,"0",Sierra Leone,SLE,"0",Sierra Leone,SLE,"0",Sierra Leone,Sierra Leone,SLE,Sierra Leone,,S.L.,SL,Republic of Sierra Leone,,,,Sierra Leone,,"1","4","1","7","6440053",4285,"-99","2004","-99",7. Least developed region,5. Low income,"-99",,SL,SLE,"694","694",SL,SLE,"-99",SLE,SLE,"-99","-99",Africa,Africa,Western Africa,Sub-Saharan Africa,"12","12","4","-99","1",Admin-0 country
-88.8085429152397,13.8429118953339,"1","6",El Salvador,SLV,"0","2",Sovereign country,El Salvador,SLV,"0",El Salvador,SLV,"0",El Salvador,SLV,"0",El Salvador,El Salvador,SLV,El Salvador,,El. S.,SV,Republic of El Salvador,,,,El Salvador,,"1","4","6","8","7185218",43630,"-99","2007","-99",6. Developing region,4. Lower middle income,"-99",,SV,SLV,"222","222",SV,SLV,"-99",SLV,SLV,"-99","-99",North America,Americas,Central America,Latin America & Caribbean,"11","11","6","-99","1",Admin-0 country
12.461328125,43.9425374348958,"3","6",San Marino,SMR,"0","2",Sovereign country,San Marino,SMR,"0",San Marino,SMR,"0",San Marino,SMR,"0",San Marino,San Marino,SMR,San Marino,,S.M.,RSM,Republic of San Marino,,,,San Marino,,"2","3","1","6","30324",1662,"-99","2010","-99",2. Developed region: nonG7,2. High income: nonOECD,"-99",,SM,SMR,"674","674",SM,SMR,"-99",SMR,SMR,"-99","-99",Europe,Europe,Southern Europe,Europe & Central Asia,"10","10","4","5","1",Admin-0 country
46.5464912522007,6.01917531965228,"1","6",Somalia,SOM,"0","2",Sovereign country,Somalia,SOM,"0",Somalia,SOM,"0",Somalia,SOM,"0",Somalia,Somalia,SOM,Somalia,,Som.,SO,Federal Republic of Somalia,,,,Somalia,,"2","8","6","7","9832017",5524,"-99","1987","-99",7. Least developed region,5. Low income,"-99",,SO,SOM,"706","706",SO,SOM,"-99",SOM,SOM,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"7","7","4","-99","1",Admin-0 country
-56.3289411272321,46.9449811662947,"3","4",France,FR1,"1","2",Dependency,Saint Pierre and Miquelon,SPM,"0",Saint Pierre and Miquelon,SPM,"0",Saint Pierre and Miquelon,SPM,"0",St. Pierre and Miquelon,Saint Pierre and Miquelon,SPM,St. Pierre and Miquelon,,St. P.M.,PM,Saint Pierre and Miquelon,,Fr.,,St. Pierre and Miquelon,,"7","5","9","11","7051",48.3,"-99","-99","-99",2. Developed region: nonG7,3. Upper middle income,"-99",,PM,SPM,"666","666","-99","-99","-99",SPM,SPM,"-99","-99",North America,Americas,Northern America,North America,"23","25","8","3","-99",Admin-0 country
20.753083825188,44.2454692639803,"1","5",Republic of Serbia,SRB,"0","2",Sovereign country,Republic of Serbia,SRB,"0",Republic of Serbia,SRB,"0",Republic of Serbia,SRB,"0",Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,"3","3","2","10","7379339",80340,"-99","2011","-99",6. Developing region,3. Upper middle income,"-99",,RS,SRB,"688","688",YF,SRB,"-99",SRB,SRB,"-99","-99",Europe,Europe,Southern Europe,Europe & Central Asia,"6","6","5","-99","1",Admin-0 country
6.59237393465913,0.233926669034081,"1","6",Sao Tome and Principe,STP,"0","2",Sovereign country,Sao Tome and Principe,STP,"0",Sao Tome and Principe,STP,"0",Sao Tome and Principe,STP,"0",São Tomé and Principe,São Tomé and Principe,STP,Sao Tome and Principe,,S.T.P.,ST,Democratic Republic of São Tomé and Principe,,,,São Tomé and Principe,,"1","6","1","7","212679",276.5,"-99","2001","-99",7. Least developed region,4. Lower middle income,"-99",,ST,STP,"678","678",ST,STP,"-99",STP,STP,"-99","-99",Africa,Africa,Middle Africa,Sub-Saharan Africa,"21","21","6","3","1",Admin-0 country
-56.0816267503415,3.71651271132171,"1","4",Suriname,SUR,"0","2",Sovereign country,Suriname,SUR,"0",Suriname,SUR,"0",Suriname,SUR,"0",Suriname,Suriname,SUR,Suriname,,Sur.,SR,Republic of Suriname,,,,Suriname,,"1","4","7","6","481267",4254,"-99","2004","-99",6. Developing region,3. Upper middle income,"-99",,SR,SUR,"740","740",SR,SUR,"-99",SUR,SUR,"-99","-99",South America,Americas,South America,Latin America & Caribbean,"8","8","4","-99","1",Admin-0 country
19.6003268771702,48.836562093099,"1","6",Slovakia,SVK,"0","2",Sovereign country,Slovakia,SVK,"0",Slovakia,SVK,"0",Slovakia,SVK,"0",Slovakia,Slovakia,SVK,Slovakia,,Svk.,SK,Slovak Republic,,,,Slovak Republic,,"2","4","4","9","5463046",119500,"-99","2011","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,SK,SVK,"703","703",SK,SVK,"-99",SVK,SVK,"-99","-99",Europe,Europe,Eastern Europe,Europe & Central Asia,"8","8","4","-99","1",Admin-0 country
14.830924976145,46.1203281548187,"1","6",Slovenia,SVN,"0","2",Sovereign country,Slovenia,SVN,"0",Slovenia,SVN,"0",Slovenia,SVN,"0",Slovenia,Slovenia,SVN,Slovenia,,Slo.,SLO,Republic of Slovenia,,,,Slovenia,,"2","3","2","12","2005692",59340,"-99","2011","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,SI,SVN,"705","705",SI,SVN,"-99",SVN,SVN,"-99","-99",Europe,Europe,Southern Europe,Europe & Central Asia,"8","8","4","-99","1",Admin-0 country
17.4715707017436,62.5634298153548,"1","3",Sweden,SWE,"0","2",Sovereign country,Sweden,SWE,"0",Sweden,SWE,"0",Sweden,SWE,"0",Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,"1","4","2","4","9059651",344300,"-99","-99","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,SE,SWE,"752","752",SE,SWE,"-99",SWE,SWE,"-99","-99",Europe,Europe,Northern Europe,Europe & Central Asia,"6","6","4","-99","1",Admin-0 country
